optimization_id,client_id,created_at,agent_name,action_type,target_platform,target_campaign_id,reason,expected_impact_pct,confidence_score,risk_level,status,approved_by,actual_impact_pct,rollback_flag,evidence_refs
OPT_0000000089,CL_0002,2026-04-27 13:31:39,Recommendation Engine,Create Lookalike from High LTV,Meta,MC_00000018,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1325,0.6552,High,Pending Review,,,false,"[""sql:ad_performance_daily:1041"", ""rag:benchmark:245""]"
OPT_0000000090,CL_0002,2026-04-02 14:06:52,Data Scout,Tighten Brand Search Exclusions,Meta,MC_00000014,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0625,0.6173,Low,Executed,,-0.0174,false,"[""sql:ad_performance_daily:1556"", ""rag:benchmark:291""]"
OPT_0000000091,CL_0002,2026-06-06 06:03:02,Pattern Miner,Fix Tracking Gap,Meta,MC_00000017,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0802,0.7813,Medium,Executed,auto_policy,0.0597,false,"[""sql:ad_performance_daily:866"", ""rag:benchmark:365""]"
OPT_0000000092,CL_0002,2026-04-11 04:24:01,Pattern Miner,Exclude Recent Buyers,Google,GC_00000024,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0506,0.7512,Medium,Executed,human_ops,0.0984,false,"[""sql:ad_performance_daily:1839"", ""rag:benchmark:125""]"
OPT_0000000093,CL_0002,2026-05-08 08:22:47,Action Executor,Fix Tracking Gap,Google,GC_00000025,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1280,0.6879,Low,Executed,client_admin,0.1351,false,"[""sql:ad_performance_daily:8114"", ""rag:benchmark:317""]"
OPT_0000000094,CL_0002,2026-05-08 23:47:27,Risk Guardrail,Split Retargeting Window,Meta,MC_00000014,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1689,0.7943,Medium,Executed,auto_policy,0.1689,false,"[""sql:ad_performance_daily:4342"", ""rag:benchmark:228""]"
OPT_0000000095,CL_0002,2026-03-17 21:44:30,Risk Guardrail,Suppress Email Converters,Google,GC_00000025,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0822,0.8922,Low,Approved,client_admin,,false,"[""sql:ad_performance_daily:3936"", ""rag:benchmark:38""]"
OPT_0000000096,CL_0002,2026-03-30 22:37:45,Data Scout,Pause Low ROAS Adset,Meta,MC_00000015,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1209,0.6487,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:9447"", ""rag:benchmark:219""]"
OPT_0000000097,CL_0002,2026-03-24 21:05:36,Pattern Miner,Reduce Budget,Google,GC_00000028,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1389,0.6141,Low,Executed,,0.2128,false,"[""sql:ad_performance_daily:7604"", ""rag:benchmark:466""]"
OPT_0000000098,CL_0002,2026-04-24 02:28:37,Action Executor,Split Retargeting Window,Meta,MC_00000016,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1384,0.6798,Medium,Approved,client_admin,,false,"[""sql:ad_performance_daily:2419"", ""rag:benchmark:6""]"
OPT_0000000099,CL_0002,2026-05-16 20:00:12,Action Executor,Increase Budget,Meta,MC_00000020,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1184,0.8842,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:9822"", ""rag:benchmark:460""]"
OPT_0000000100,CL_0002,2026-03-25 20:01:40,Pattern Miner,Suppress Email Converters,Meta,MC_00000017,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1609,0.7400,Medium,Executed,auto_policy,0.2360,false,"[""sql:ad_performance_daily:5341"", ""rag:benchmark:185""]"
OPT_0000000101,CL_0002,2026-05-25 23:42:39,Risk Guardrail,Pause Low ROAS Adset,Google,GC_00000028,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1504,0.8034,Low,Executed,human_ops,0.0985,false,"[""sql:ad_performance_daily:2491"", ""rag:benchmark:245""]"
OPT_0000000102,CL_0002,2026-03-24 14:12:36,Data Scout,Exclude Recent Buyers,Google,GC_00000023,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0600,0.6333,Medium,Approved,client_admin,,false,"[""sql:ad_performance_daily:9136"", ""rag:benchmark:86""]"
OPT_0000000103,CL_0002,2026-05-10 11:27:22,Action Executor,Pause Low ROAS Adset,Meta,MC_00000017,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1396,0.6026,Medium,Generated,,,false,"[""sql:ad_performance_daily:6949"", ""rag:benchmark:306""]"
OPT_0000000104,CL_0002,2026-03-15 11:21:21,Pattern Miner,Fix Tracking Gap,Meta,MC_00000015,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1702,0.8127,Low,Executed,,0.2486,false,"[""sql:ad_performance_daily:4225"", ""rag:benchmark:85""]"
OPT_0000000105,CL_0002,2026-04-25 00:18:58,Action Executor,Fix Tracking Gap,Google,GC_00000026,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1279,0.6807,Low,Approved,,,false,"[""sql:ad_performance_daily:861"", ""rag:benchmark:450""]"
OPT_0000000106,CL_0002,2026-05-19 21:42:26,Pattern Miner,Exclude Recent Buyers,Google,GC_00000026,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0938,0.6790,Low,Generated,,,false,"[""sql:ad_performance_daily:7773"", ""rag:benchmark:48""]"
OPT_0000000107,CL_0002,2026-05-06 01:03:32,Action Executor,Exclude Recent Buyers,Meta,MC_00000016,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0762,0.6378,Medium,Executed,client_admin,0.1181,false,"[""sql:ad_performance_daily:3994"", ""rag:benchmark:445""]"
OPT_0000000108,CL_0002,2026-04-24 12:11:24,Data Scout,Create Lookalike from High LTV,Google,GC_00000025,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0997,0.6314,Low,Approved,,,false,"[""sql:ad_performance_daily:1925"", ""rag:benchmark:147""]"
OPT_0000000109,CL_0002,2026-05-19 14:36:12,Data Scout,Split Retargeting Window,Google,GC_00000028,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0556,0.5258,Medium,Executed,human_ops,0.1161,false,"[""sql:ad_performance_daily:6682"", ""rag:benchmark:219""]"
OPT_0000000110,CL_0002,2026-03-30 21:28:44,Data Scout,Refresh Fatigued Audience,Google,GC_00000022,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0510,0.3500,Low,Pending Review,,,false,"[""sql:ad_performance_daily:1928"", ""rag:benchmark:478""]"
OPT_0000000111,CL_0002,2026-04-18 09:32:33,Recommendation Engine,Suppress Email Converters,Google,GC_00000025,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1084,0.9700,Low,Pending Review,,,false,"[""sql:ad_performance_daily:5410"", ""rag:benchmark:145""]"
OPT_0000000112,CL_0002,2026-04-08 22:43:23,Data Scout,Increase Budget,Google,GC_00000023,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0526,0.7838,Medium,Executed,auto_policy,0.1294,false,"[""sql:ad_performance_daily:8868"", ""rag:benchmark:427""]"
OPT_0000000113,CL_0003,2026-05-23 15:40:52,Risk Guardrail,Suppress Email Converters,Google,GC_00000039,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1437,0.8601,Low,Approved,client_admin,,false,"[""sql:ad_performance_daily:5853"", ""rag:benchmark:12""]"
OPT_0000000114,CL_0003,2026-04-25 23:44:48,Data Scout,Suppress Email Converters,Meta,MC_00000033,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1324,0.5349,High,Executed,auto_policy,0.0811,false,"[""sql:ad_performance_daily:9658"", ""rag:benchmark:434""]"
OPT_0000000115,CL_0003,2026-05-05 15:17:52,Pattern Miner,Exclude Recent Buyers,Google,GC_00000040,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0894,0.6297,Medium,Executed,client_admin,0.1098,false,"[""sql:ad_performance_daily:6441"", ""rag:benchmark:166""]"
OPT_0000000116,CL_0003,2026-03-28 06:06:21,Pattern Miner,Fix Tracking Gap,Meta,MC_00000029,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0745,0.7061,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:5801"", ""rag:benchmark:13""]"
OPT_0000000117,CL_0003,2026-06-08 19:13:16,Data Scout,Refresh Fatigued Audience,Google,GC_00000042,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0577,0.5801,Low,Rolled Back,,0.0341,true,"[""sql:ad_performance_daily:1495"", ""rag:benchmark:243""]"
OPT_0000000118,CL_0003,2026-04-27 01:00:29,Data Scout,Suppress Email Converters,Google,GC_00000042,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0566,0.5512,Low,Pending Review,,,false,"[""sql:ad_performance_daily:3361"", ""rag:benchmark:117""]"
OPT_0000000119,CL_0003,2026-05-20 14:43:03,Risk Guardrail,Suppress Email Converters,Google,GC_00000042,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1142,0.4738,Low,Executed,auto_policy,0.0977,false,"[""sql:ad_performance_daily:8652"", ""rag:benchmark:234""]"
OPT_0000000120,CL_0003,2026-03-19 07:33:18,Data Scout,Exclude Recent Buyers,Google,GC_00000037,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1278,0.8570,Medium,Rolled Back,,0.1458,true,"[""sql:ad_performance_daily:3022"", ""rag:benchmark:424""]"
OPT_0000000121,CL_0003,2026-04-25 01:29:32,Risk Guardrail,Suppress Email Converters,Google,GC_00000042,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0473,0.7282,Medium,Rolled Back,,0.0429,true,"[""sql:ad_performance_daily:2278"", ""rag:benchmark:138""]"
OPT_0000000122,CL_0003,2026-05-24 01:52:24,Data Scout,Split Retargeting Window,Meta,MC_00000029,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1199,0.8757,Low,Approved,,,false,"[""sql:ad_performance_daily:5383"", ""rag:benchmark:334""]"
OPT_0000000123,CL_0003,2026-05-03 19:14:11,Recommendation Engine,Tighten Brand Search Exclusions,Meta,MC_00000032,"Tighten Brand Search Exclusions triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0446,0.3748,Medium,Approved,,,false,"[""sql:ad_performance_daily:7379"", ""rag:benchmark:422""]"
OPT_0000000124,CL_0003,2026-03-25 04:41:34,Pattern Miner,Fix Tracking Gap,Google,GC_00000038,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1404,0.8165,Low,Executed,client_admin,0.0657,false,"[""sql:ad_performance_daily:1210"", ""rag:benchmark:454""]"
OPT_0000000125,CL_0003,2026-05-29 18:16:19,Recommendation Engine,Increase Budget,Meta,MC_00000034,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1377,0.7094,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:8064"", ""rag:benchmark:330""]"
OPT_0000000126,CL_0003,2026-05-06 13:34:15,Action Executor,Create Lookalike from High LTV,Meta,MC_00000031,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1308,0.8415,Medium,Generated,,,false,"[""sql:ad_performance_daily:7829"", ""rag:benchmark:299""]"
OPT_0000000127,CL_0003,2026-03-13 12:27:39,Pattern Miner,Exclude Recent Buyers,Meta,MC_00000032,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1733,0.8165,Medium,Pending Review,,,false,"[""sql:ad_performance_daily:9423"", ""rag:benchmark:29""]"
OPT_0000000128,CL_0003,2026-04-26 02:26:32,Pattern Miner,Pause Low ROAS Adset,Google,GC_00000040,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0448,0.6728,Medium,Executed,,-0.0146,false,"[""sql:ad_performance_daily:1346"", ""rag:benchmark:24""]"
OPT_0000000129,CL_0003,2026-04-14 21:58:19,Recommendation Engine,Increase Budget,Google,GC_00000039,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1231,0.5806,Medium,Executed,client_admin,0.1513,false,"[""sql:ad_performance_daily:6339"", ""rag:benchmark:29""]"
OPT_0000000130,CL_0003,2026-03-21 18:08:44,Risk Guardrail,Fix Tracking Gap,Google,GC_00000040,"Fix Tracking Gap triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0641,0.5317,Low,Executed,client_admin,0.0535,false,"[""sql:ad_performance_daily:2244"", ""rag:benchmark:162""]"
OPT_0000000131,CL_0003,2026-04-08 21:18:36,Recommendation Engine,Exclude Recent Buyers,Meta,MC_00000032,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1473,0.8615,Low,Executed,client_admin,0.1386,false,"[""sql:ad_performance_daily:518"", ""rag:benchmark:149""]"
OPT_0000000132,CL_0003,2026-06-05 12:45:46,Risk Guardrail,Suppress Email Converters,Meta,MC_00000032,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0979,0.6517,Low,Executed,client_admin,0.1670,false,"[""sql:ad_performance_daily:2886"", ""rag:benchmark:446""]"
OPT_0000000133,CL_0003,2026-05-17 02:58:14,Pattern Miner,Increase Budget,Meta,MC_00000034,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1499,0.6303,Low,Executed,auto_policy,0.1311,false,"[""sql:ad_performance_daily:5688"", ""rag:benchmark:177""]"
OPT_0000000134,CL_0003,2026-04-22 01:52:11,Risk Guardrail,Exclude Recent Buyers,Meta,MC_00000035,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1349,0.7081,Low,Approved,,,false,"[""sql:ad_performance_daily:6539"", ""rag:benchmark:325""]"
OPT_0000000135,CL_0003,2026-05-15 21:25:46,Risk Guardrail,Refresh Fatigued Audience,Google,GC_00000038,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0774,0.7276,Low,Executed,human_ops,0.1379,false,"[""sql:ad_performance_daily:3963"", ""rag:benchmark:279""]"
OPT_0000000136,CL_0003,2026-04-13 01:53:02,Pattern Miner,Exclude Recent Buyers,Google,GC_00000038,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0637,0.7881,Medium,Executed,human_ops,0.0545,false,"[""sql:ad_performance_daily:3231"", ""rag:benchmark:222""]"
OPT_0000000137,CL_0003,2026-03-31 23:04:29,Data Scout,Reduce Budget,Google,GC_00000041,"Reduce Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1069,0.9208,Medium,Executed,auto_policy,0.1750,false,"[""sql:ad_performance_daily:3166"", ""rag:benchmark:478""]"
OPT_0000000138,CL_0003,2026-05-17 13:03:29,Recommendation Engine,Create Lookalike from High LTV,Meta,MC_00000034,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1317,0.7861,High,Pending Review,,,false,"[""sql:ad_performance_daily:5497"", ""rag:benchmark:324""]"
OPT_0000000139,CL_0003,2026-05-14 17:02:49,Data Scout,Split Retargeting Window,Google,GC_00000042,"Split Retargeting Window triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1582,0.7342,Medium,Executed,human_ops,0.1027,false,"[""sql:ad_performance_daily:1989"", ""rag:benchmark:256""]"
OPT_0000000140,CL_0003,2026-05-18 14:25:56,Risk Guardrail,Pause Low ROAS Adset,Google,GC_00000042,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1110,0.7004,Medium,Executed,,0.1463,false,"[""sql:ad_performance_daily:5996"", ""rag:benchmark:219""]"
OPT_0000000141,CL_0003,2026-05-29 05:08:15,Data Scout,Increase Budget,Google,GC_00000040,"Increase Budget triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0672,0.5015,Medium,Executed,client_admin,0.0723,false,"[""sql:ad_performance_daily:7403"", ""rag:benchmark:489""]"
OPT_0000000142,CL_0003,2026-05-24 20:38:28,Risk Guardrail,Create Lookalike from High LTV,Google,GC_00000042,"Create Lookalike from High LTV triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1050,0.5959,High,Executed,auto_policy,0.1493,false,"[""sql:ad_performance_daily:2073"", ""rag:benchmark:56""]"
OPT_0000000143,CL_0003,2026-04-04 19:14:35,Risk Guardrail,Refresh Fatigued Audience,Google,GC_00000040,"Refresh Fatigued Audience triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1044,0.6430,High,Approved,client_admin,,false,"[""sql:ad_performance_daily:7606"", ""rag:benchmark:406""]"
OPT_0000000144,CL_0003,2026-04-28 09:57:50,Action Executor,Exclude Recent Buyers,Meta,MC_00000035,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0528,0.6225,High,Executed,client_admin,0.0994,false,"[""sql:ad_performance_daily:4921"", ""rag:benchmark:207""]"
OPT_0000000145,CL_0003,2026-04-10 17:11:33,Data Scout,Pause Low ROAS Adset,Google,GC_00000039,"Pause Low ROAS Adset triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1386,0.6460,Medium,Executed,client_admin,0.2019,false,"[""sql:ad_performance_daily:9015"", ""rag:benchmark:127""]"
OPT_0000000146,CL_0003,2026-04-12 09:05:56,Risk Guardrail,Suppress Email Converters,Meta,MC_00000034,"Suppress Email Converters triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.1073,0.8408,Low,Pending Review,,,false,"[""sql:ad_performance_daily:8318"", ""rag:benchmark:280""]"
OPT_0000000147,CL_0003,2026-04-15 09:34:23,Pattern Miner,Exclude Recent Buyers,Google,GC_00000039,"Exclude Recent Buyers triggered by spend waste, fatigue, or cross-channel conversion overlap.",0.0317,0.4934,High,Pending Review,,,false,"[""sql:ad_performance_daily:7940"", ""rag:benchmark:284""]"
